#    L    TT             EE             BB             TE             PP             TP             EP          
   694    0.24375E+01    0.36718E+02    0.00000E+00   -0.35555E+01    0.70002E-08    0.10514E-04   -0.11047E-05
   695    0.26005E+01    0.36692E+02    0.00000E+00   -0.35790E+01    0.69828E-08    0.10477E-04   -0.11039E-05
   696    0.27345E+01    0.36658E+02    0.00000E+00   -0.36187E+01    0.69654E-08    0.10441E-04   -0.11029E-05
   697    0.28401E+01    0.36619E+02    0.00000E+00   -0.36458E+01    0.69481E-08    0.10405E-04   -0.11018E-05
   698    0.29174E+01    0.36573E+02    0.00000E+00   -0.36759E+01    0.69309E-08    0.10369E-04   -0.11006E-05
   699    0.29671E+01    0.36522E+02    0.00000E+00   -0.37023E+01    0.69137E-08    0.10333E-04   -0.10993E-05
   700    0.30636E+01    0.36465E+02    0.00000E+00   -0.37333E+01    0.68966E-08    0.10297E-04   -0.10978E-05
   701    0.31337E+01    0.36401E+02    0.00000E+00   -0.37695E+01    0.68796E-08    0.10261E-04   -0.10963E-05
   702    0.31809E+01    0.36333E+02    0.00000E+00   -0.37965E+01    0.68626E-08    0.10226E-04   -0.10946E-05
   703    0.32092E+01    0.36258E+02    0.00000E+00   -0.38445E+01    0.68457E-08    0.10191E-04   -0.10928E-05
   704    0.32227E+01    0.36178E+02    0.00000E+00   -0.38766E+01    0.68288E-08    0.10156E-04   -0.10908E-05
   705    0.31511E+01    0.36092E+02    0.00000E+00   -0.39082E+01    0.68120E-08    0.10121E-04   -0.10888E-05
   706    0.31469E+01    0.36000E+02    0.00000E+00   -0.39471E+01    0.67953E-08    0.10086E-04   -0.10866E-05
   707    0.30658E+01    0.35903E+02    0.00000E+00   -0.39861E+01    0.67786E-08    0.10052E-04   -0.10844E-05
   708    0.31346E+01    0.35801E+02    0.00000E+00   -0.40109E+01    0.67620E-08    0.10017E-04   -0.10820E-05
   709    0.30602E+01    0.35692E+02    0.00000E+00   -0.40515E+01    0.67455E-08    0.99831E-05   -0.10795E-05
   710    0.30695E+01    0.35578E+02    0.00000E+00   -0.40861E+01    0.67290E-08    0.99490E-05   -0.10768E-05
   711    0.30180E+01    0.35459E+02    0.00000E+00   -0.41150E+01    0.67125E-08    0.99151E-05   -0.10741E-05
   712    0.29840E+01    0.35335E+02    0.00000E+00   -0.41535E+01    0.66962E-08    0.98814E-05   -0.10713E-05
   713    0.30459E+01    0.35205E+02    0.00000E+00   -0.41797E+01    0.66799E-08    0.98478E-05   -0.10683E-05
   714    0.29105E+01    0.35070E+02    0.00000E+00   -0.42088E+01    0.66636E-08    0.98144E-05   -0.10653E-05
   715    0.28790E+01    0.34930E+02    0.00000E+00   -0.42413E+01    0.66474E-08    0.97811E-05   -0.10621E-05
   716    0.28812E+01    0.34784E+02    0.00000E+00   -0.42700E+01    0.66313E-08    0.97480E-05   -0.10588E-05
   717    0.28469E+01    0.34634E+02    0.00000E+00   -0.42880E+01    0.66152E-08    0.97151E-05   -0.10554E-05
   718    0.27801E+01    0.34479E+02    0.00000E+00   -0.43179E+01    0.65992E-08    0.96823E-05   -0.10519E-05
   719    0.27591E+01    0.34318E+02    0.00000E+00   -0.43303E+01    0.65832E-08    0.96497E-05   -0.10483E-05
   720    0.26394E+01    0.34152E+02    0.00000E+00   -0.43555E+01    0.65673E-08    0.96172E-05   -0.10446E-05
   721    0.27222E+01    0.33983E+02    0.00000E+00   -0.43641E+01    0.65514E-08    0.95848E-05   -0.10408E-05
   722    0.26402E+01    0.33808E+02    0.00000E+00   -0.43712E+01    0.65357E-08    0.95526E-05   -0.10369E-05
   723    0.26201E+01    0.33629E+02    0.00000E+00   -0.43849E+01    0.65199E-08    0.95206E-05   -0.10329E-05
   724    0.25918E+01    0.33445E+02    0.00000E+00   -0.43979E+01    0.65042E-08    0.94887E-05   -0.10288E-05
   725    0.25594E+01    0.33258E+02    0.00000E+00   -0.44032E+01    0.64886E-08    0.94570E-05   -0.10246E-05
   726    0.26011E+01    0.33067E+02    0.00000E+00   -0.44014E+01    0.64730E-08    0.94254E-05   -0.10202E-05
   727    0.25724E+01    0.32871E+02    0.00000E+00   -0.44075E+01    0.64575E-08    0.93939E-05   -0.10158E-05
   728    0.25517E+01    0.32669E+02    0.00000E+00   -0.44071E+01    0.64421E-08    0.93626E-05   -0.10113E-05
   729    0.25430E+01    0.32464E+02    0.00000E+00   -0.44081E+01    0.64267E-08    0.93314E-05   -0.10067E-05
   730    0.24760E+01    0.32255E+02    0.00000E+00   -0.44034E+01    0.64113E-08    0.93004E-05   -0.10019E-05
   731    0.25778E+01    0.32042E+02    0.00000E+00   -0.43933E+01    0.63960E-08    0.92695E-05   -0.99713E-06
   732    0.25550E+01    0.31826E+02    0.00000E+00   -0.43784E+01    0.63808E-08    0.92387E-05   -0.99222E-06
   733    0.26348E+01    0.31606E+02    0.00000E+00   -0.43738E+01    0.63656E-08    0.92081E-05   -0.98721E-06
   734    0.26725E+01    0.31382E+02    0.00000E+00   -0.43502E+01    0.63504E-08    0.91776E-05   -0.98211E-06
   735    0.27465E+01    0.31154E+02    0.00000E+00   -0.43451E+01    0.63353E-08    0.91473E-05   -0.97691E-06
   736    0.27122E+01    0.30923E+02    0.00000E+00   -0.43218E+01    0.63203E-08    0.91171E-05   -0.97162E-06
   737    0.27966E+01    0.30689E+02    0.00000E+00   -0.43104E+01    0.63053E-08    0.90870E-05   -0.96624E-06
   738    0.27809E+01    0.30453E+02    0.00000E+00   -0.42816E+01    0.62904E-08    0.90570E-05   -0.96076E-06
   739    0.28176E+01    0.30212E+02    0.00000E+00   -0.42580E+01    0.62755E-08    0.90272E-05   -0.95520E-06
   740    0.28365E+01    0.29969E+02    0.00000E+00   -0.42400E+01    0.62607E-08    0.89976E-05   -0.94954E-06
   741    0.29160E+01    0.29722E+02    0.00000E+00   -0.42206E+01    0.62459E-08    0.89680E-05   -0.94379E-06
   742    0.29858E+01    0.29474E+02    0.00000E+00   -0.41928E+01    0.62312E-08    0.89386E-05   -0.93796E-06
   743    0.30499E+01    0.29224E+02    0.00000E+00   -0.41717E+01    0.62165E-08    0.89093E-05   -0.93203E-06
   744    0.31868E+01    0.28971E+02    0.00000E+00   -0.41430E+01    0.62019E-08    0.88801E-05   -0.92602E-06
   745    0.32518E+01    0.28715E+02    0.00000E+00   -0.41292E+01    0.61873E-08    0.88511E-05   -0.91993E-06
   746    0.32490E+01    0.28457E+02    0.00000E+00   -0.40938E+01    0.61728E-08    0.88221E-05   -0.91374E-06
   747    0.32567E+01    0.28196E+02    0.00000E+00   -0.40741E+01    0.61583E-08    0.87933E-05   -0.90747E-06
   748    0.33533E+01    0.27935E+02    0.00000E+00   -0.40557E+01    0.61439E-08    0.87647E-05   -0.90112E-06
   749    0.34686E+01    0.27669E+02    0.00000E+00   -0.40464E+01    0.61295E-08    0.87361E-05   -0.89468E-06
   750    0.35322E+01    0.27404E+02    0.00000E+00   -0.40318E+01    0.61152E-08    0.87077E-05   -0.88816E-06
   751    0.36225E+01    0.27136E+02    0.00000E+00   -0.40195E+01    0.61009E-08    0.86793E-05   -0.88156E-06
   752    0.37430E+01    0.26867E+02    0.00000E+00   -0.40020E+01    0.60867E-08    0.86511E-05   -0.87488E-06
   753    0.38230E+01    0.26596E+02    0.00000E+00   -0.39936E+01    0.60725E-08    0.86231E-05   -0.86811E-06
   754    0.38660E+01    0.26324E+02    0.00000E+00   -0.39791E+01    0.60584E-08    0.85951E-05   -0.86127E-06
   755    0.40240E+01    0.26051E+02    0.00000E+00   -0.39731E+01    0.60443E-08    0.85672E-05   -0.85436E-06
   756    0.40034E+01    0.25777E+02    0.00000E+00   -0.39677E+01    0.60303E-08    0.85395E-05   -0.84737E-06
   757    0.41792E+01    0.25502E+02    0.00000E+00   -0.39551E+01    0.60163E-08    0.85119E-05   -0.84030E-06
   758    0.41834E+01    0.25226E+02    0.00000E+00   -0.39424E+01    0.60023E-08    0.84844E-05   -0.83317E-06
   759    0.43167E+01    0.24949E+02    0.00000E+00   -0.39367E+01    0.59884E-08    0.84570E-05   -0.82596E-06
   760    0.43598E+01    0.24672E+02    0.00000E+00   -0.39302E+01    0.59746E-08    0.84297E-05   -0.81868E-06
   761    0.43904E+01    0.24394E+02    0.00000E+00   -0.39224E+01    0.59608E-08    0.84025E-05   -0.81134E-06
   762    0.45607E+01    0.24117E+02    0.00000E+00   -0.39130E+01    0.59470E-08    0.83754E-05   -0.80393E-06
   763    0.45769E+01    0.23839E+02    0.00000E+00   -0.39017E+01    0.59333E-08    0.83485E-05   -0.79646E-06
   764    0.46655E+01    0.23561E+02    0.00000E+00   -0.38955E+01    0.59196E-08    0.83216E-05   -0.78893E-06
   765    0.46815E+01    0.23283E+02    0.00000E+00   -0.38791E+01    0.59060E-08    0.82949E-05   -0.78133E-06
   766    0.47768E+01    0.23006E+02    0.00000E+00   -0.38672E+01    0.58924E-08    0.82683E-05   -0.77367E-06
   767    0.48064E+01    0.22729E+02    0.00000E+00   -0.38517E+01    0.58789E-08    0.82417E-05   -0.76596E-06
   768    0.48482E+01    0.22452E+02    0.00000E+00   -0.38251E+01    0.58654E-08    0.82153E-05   -0.75819E-06
   769    0.49056E+01    0.22175E+02    0.00000E+00   -0.38092E+01    0.58519E-08    0.81890E-05   -0.75036E-06
   770    0.49078E+01    0.21900E+02    0.00000E+00   -0.37887E+01    0.58385E-08    0.81628E-05   -0.74248E-06
   771    0.49327E+01    0.21625E+02    0.00000E+00   -0.37633E+01    0.58252E-08    0.81367E-05   -0.73455E-06
   772    0.49095E+01    0.21351E+02    0.00000E+00   -0.37252E+01    0.58119E-08    0.81107E-05   -0.72657E-06
   773    0.49160E+01    0.21079E+02    0.00000E+00   -0.36963E+01    0.57986E-08    0.80847E-05   -0.71853E-06
   774    0.48814E+01    0.20808E+02    0.00000E+00   -0.36688E+01    0.57854E-08    0.80589E-05   -0.71045E-06
   775    0.49578E+01    0.20538E+02    0.00000E+00   -0.36349E+01    0.57722E-08    0.80332E-05   -0.70233E-06
   776    0.48515E+01    0.20271E+02    0.00000E+00   -0.36017E+01    0.57590E-08    0.80076E-05   -0.69415E-06
   777    0.47889E+01    0.20004E+02    0.00000E+00   -0.35614E+01    0.57459E-08    0.79821E-05   -0.68594E-06
   778    0.49222E+01    0.19739E+02    0.00000E+00   -0.35136E+01    0.57329E-08    0.79567E-05   -0.67768E-06
   779    0.48090E+01    0.19476E+02    0.00000E+00   -0.34728E+01    0.57199E-08    0.79313E-05   -0.66939E-06
   780    0.47501E+01    0.19214E+02    0.00000E+00   -0.34237E+01    0.57069E-08    0.79061E-05   -0.66105E-06
   781    0.47490E+01    0.18956E+02    0.00000E+00   -0.33809E+01    0.56940E-08    0.78810E-05   -0.65268E-06
   782    0.46606E+01    0.18699E+02    0.00000E+00   -0.33440E+01    0.56811E-08    0.78559E-05   -0.64427E-06
   783    0.46370E+01    0.18445E+02    0.00000E+00   -0.32903E+01    0.56682E-08    0.78310E-05   -0.63582E-06
   784    0.46073E+01    0.18193E+02    0.00000E+00   -0.32344E+01    0.56554E-08    0.78061E-05   -0.62735E-06
   785    0.45010E+01    0.17944E+02    0.00000E+00   -0.31832E+01    0.56427E-08    0.77814E-05   -0.61884E-06
   786    0.44699E+01    0.17697E+02    0.00000E+00   -0.31067E+01    0.56299E-08    0.77567E-05   -0.61030E-06
   787    0.43691E+01    0.17453E+02    0.00000E+00   -0.30416E+01    0.56172E-08    0.77321E-05   -0.60174E-06
   788    0.42764E+01    0.17211E+02    0.00000E+00   -0.29803E+01    0.56046E-08    0.77076E-05   -0.59314E-06
   789    0.41952E+01    0.16971E+02    0.00000E+00   -0.29222E+01    0.55920E-08    0.76832E-05   -0.58453E-06
   790    0.42034E+01    0.16737E+02    0.00000E+00   -0.28522E+01    0.55794E-08    0.76589E-05   -0.57588E-06
   791    0.41559E+01    0.16505E+02    0.00000E+00   -0.27773E+01    0.55669E-08    0.76346E-05   -0.56722E-06
   792    0.41305E+01    0.16277E+02    0.00000E+00   -0.27121E+01    0.55544E-08    0.76105E-05   -0.55853E-06
   793    0.40564E+01    0.16053E+02    0.00000E+00   -0.26338E+01    0.55420E-08    0.75864E-05   -0.54983E-06
   794    0.39372E+01    0.15832E+02    0.00000E+00   -0.25644E+01    0.55296E-08    0.75624E-05   -0.54111E-06
   795    0.38506E+01    0.15614E+02    0.00000E+00   -0.24887E+01    0.55172E-08    0.75385E-05   -0.53237E-06
   796    0.39487E+01    0.15401E+02    0.00000E+00   -0.24211E+01    0.55049E-08    0.75147E-05   -0.52361E-06
   797    0.38636E+01    0.15190E+02    0.00000E+00   -0.23464E+01    0.54926E-08    0.74910E-05   -0.51485E-06
   798    0.38217E+01    0.14984E+02    0.00000E+00   -0.22791E+01    0.54803E-08    0.74673E-05   -0.50607E-06
   799    0.38264E+01    0.14783E+02    0.00000E+00   -0.22114E+01    0.54681E-08    0.74437E-05   -0.49728E-06
   800    0.38814E+01    0.14585E+02    0.00000E+00   -0.21430E+01    0.54560E-08    0.74202E-05   -0.48848E-06
   801    0.39151E+01    0.14391E+02    0.00000E+00   -0.20808E+01    0.54438E-08    0.73968E-05   -0.47967E-06
   802    0.38537E+01    0.14202E+02    0.00000E+00   -0.20019E+01    0.54317E-08    0.73735E-05   -0.47086E-06
   803    0.39941E+01    0.14016E+02    0.00000E+00   -0.19426E+01    0.54197E-08    0.73502E-05   -0.46204E-06
   804    0.40388E+01    0.13835E+02    0.00000E+00   -0.18726E+01    0.54076E-08    0.73270E-05   -0.45321E-06
   805    0.42105E+01    0.13659E+02    0.00000E+00   -0.18059E+01    0.53956E-08    0.73039E-05   -0.44438E-06
   806    0.42861E+01    0.13487E+02    0.00000E+00   -0.17418E+01    0.53837E-08    0.72809E-05   -0.43555E-06
   807    0.43395E+01    0.13320E+02    0.00000E+00   -0.16796E+01    0.53718E-08    0.72580E-05   -0.42671E-06
   808    0.43706E+01    0.13158E+02    0.00000E+00   -0.16110E+01    0.53599E-08    0.72351E-05   -0.41786E-06
   809    0.45277E+01    0.13002E+02    0.00000E+00   -0.15503E+01    0.53480E-08    0.72123E-05   -0.40901E-06
   810    0.45876E+01    0.12850E+02    0.00000E+00   -0.14819E+01    0.53362E-08    0.71896E-05   -0.40016E-06
   811    0.46244E+01    0.12702E+02    0.00000E+00   -0.14130E+01    0.53245E-08    0.71670E-05   -0.39131E-06
   812    0.47121E+01    0.12562E+02    0.00000E+00   -0.13476E+01    0.53127E-08    0.71445E-05   -0.38245E-06
   813    0.47762E+01    0.12424E+02    0.00000E+00   -0.12841E+01    0.53010E-08    0.71220E-05   -0.37359E-06
   814    0.49649E+01    0.12293E+02    0.00000E+00   -0.12194E+01    0.52894E-08    0.70996E-05   -0.36473E-06
   815    0.50553E+01    0.12167E+02    0.00000E+00   -0.11552E+01    0.52777E-08    0.70774E-05   -0.35587E-06
   816    0.50470E+01    0.12046E+02    0.00000E+00   -0.10907E+01    0.52661E-08    0.70552E-05   -0.34701E-06
   817    0.50883E+01    0.11931E+02    0.00000E+00   -0.10259E+01    0.52546E-08    0.70330E-05   -0.33815E-06
   818    0.52533E+01    0.11821E+02    0.00000E+00   -0.96074E+00    0.52431E-08    0.70110E-05   -0.32930E-06
   819    0.53189E+01    0.11717E+02    0.00000E+00   -0.89530E+00    0.52316E-08    0.69891E-05   -0.32044E-06
   820    0.54334E+01    0.11618E+02    0.00000E+00   -0.82881E+00    0.52201E-08    0.69672E-05   -0.31158E-06
   821    0.54479E+01    0.11525E+02    0.00000E+00   -0.76351E+00    0.52087E-08    0.69455E-05   -0.30273E-06
   822    0.55108E+01    0.11438E+02    0.00000E+00   -0.69718E+00    0.51973E-08    0.69238E-05   -0.29388E-06
   823    0.55476E+01    0.11356E+02    0.00000E+00   -0.62983E+00    0.51860E-08    0.69022E-05   -0.28503E-06
   824    0.54837E+01    0.11281E+02    0.00000E+00   -0.56145E+00    0.51746E-08    0.68807E-05   -0.27619E-06
   825    0.55416E+01    0.11210E+02    0.00000E+00   -0.49353E+00    0.51634E-08    0.68593E-05   -0.26735E-06
   826    0.54984E+01    0.11147E+02    0.00000E+00   -0.42460E+00    0.51521E-08    0.68380E-05   -0.25851E-06
   827    0.54280E+01    0.11088E+02    0.00000E+00   -0.35615E+00    0.51409E-08    0.68167E-05   -0.24968E-06
   828    0.54787E+01    0.11036E+02    0.00000E+00   -0.28670E+00    0.51297E-08    0.67956E-05   -0.24086E-06
   829    0.54275E+01    0.10991E+02    0.00000E+00   -0.21699E+00    0.51186E-08    0.67745E-05   -0.23204E-06
   830    0.54227E+01    0.10951E+02    0.00000E+00   -0.14851E+00    0.51075E-08    0.67536E-05   -0.22323E-06
   831    0.53896E+01    0.10917E+02    0.00000E+00   -0.79045E-01    0.50964E-08    0.67327E-05   -0.21442E-06
   832    0.53281E+01    0.10888E+02    0.00000E+00   -0.93367E-02    0.50853E-08    0.67119E-05   -0.20562E-06
   833    0.53122E+01    0.10866E+02    0.00000E+00    0.60609E-01    0.50743E-08    0.66913E-05   -0.19683E-06
   834    0.51931E+01    0.10850E+02    0.00000E+00    0.13153E+00    0.50633E-08    0.66707E-05   -0.18805E-06
   835    0.51934E+01    0.10840E+02    0.00000E+00    0.20268E+00    0.50524E-08    0.66502E-05   -0.17928E-06
   836    0.50156E+01    0.10836E+02    0.00000E+00    0.27479E+00    0.50414E-08    0.66298E-05   -0.17052E-06
   837    0.49567E+01    0.10838E+02    0.00000E+00    0.34713E+00    0.50306E-08    0.66095E-05   -0.16177E-06
   838    0.48679E+01    0.10847E+02    0.00000E+00    0.42041E+00    0.50197E-08    0.65893E-05   -0.15303E-06
   839    0.46746E+01    0.10861E+02    0.00000E+00    0.49540E+00    0.50089E-08    0.65692E-05   -0.14429E-06
   840    0.45993E+01    0.10883E+02    0.00000E+00    0.57058E+00    0.49981E-08    0.65492E-05   -0.13557E-06
   841    0.44934E+01    0.10909E+02    0.00000E+00    0.64523E+00    0.49873E-08    0.65292E-05   -0.12687E-06
   842    0.43564E+01    0.10941E+02    0.00000E+00    0.72303E+00    0.49766E-08    0.65094E-05   -0.11817E-06
   843    0.42626E+01    0.10980E+02    0.00000E+00    0.79880E+00    0.49659E-08    0.64897E-05   -0.10949E-06
   844    0.40630E+01    0.11025E+02    0.00000E+00    0.87698E+00    0.49552E-08    0.64701E-05   -0.10082E-06
   845    0.39802E+01    0.11075E+02    0.00000E+00    0.95534E+00    0.49446E-08    0.64505E-05   -0.92165E-07
   846    0.39397E+01    0.11133E+02    0.00000E+00    0.10341E+01    0.49340E-08    0.64311E-05   -0.83524E-07
   847    0.39413E+01    0.11196E+02    0.00000E+00    0.11143E+01    0.49234E-08    0.64118E-05   -0.74897E-07
   848    0.39104E+01    0.11265E+02    0.00000E+00    0.11947E+01    0.49128E-08    0.63925E-05   -0.66286E-07
   849    0.37725E+01    0.11339E+02    0.00000E+00    0.12768E+01    0.49023E-08    0.63734E-05   -0.57691E-07
   850    0.38244E+01    0.11420E+02    0.00000E+00    0.13600E+01    0.48918E-08    0.63544E-05   -0.49112E-07
   851    0.37682E+01    0.11507E+02    0.00000E+00    0.14446E+01    0.48814E-08    0.63355E-05   -0.40550E-07
   852    0.37498E+01    0.11600E+02    0.00000E+00    0.15305E+01    0.48709E-08    0.63166E-05   -0.32006E-07
   853    0.37656E+01    0.11699E+02    0.00000E+00    0.16174E+01    0.48606E-08    0.62979E-05   -0.23480E-07
   854    0.37380E+01    0.11803E+02    0.00000E+00    0.17044E+01    0.48502E-08    0.62793E-05   -0.14975E-07
   855    0.36638E+01    0.11914E+02    0.00000E+00    0.17928E+01    0.48398E-08    0.62608E-05   -0.64906E-08
   856    0.37622E+01    0.12029E+02    0.00000E+00    0.18811E+01    0.48295E-08    0.62423E-05    0.19713E-08
   857    0.37329E+01    0.12150E+02    0.00000E+00    0.19690E+01    0.48193E-08    0.62240E-05    0.10410E-07
   858    0.37210E+01    0.12279E+02    0.00000E+00    0.20569E+01    0.48090E-08    0.62057E-05    0.18824E-07
   859    0.37232E+01    0.12411E+02    0.00000E+00    0.21459E+01    0.47988E-08    0.61876E-05    0.27212E-07
   860    0.38103E+01    0.12549E+02    0.00000E+00    0.22335E+01    0.47886E-08    0.61695E-05    0.35574E-07
   861    0.38304E+01    0.12693E+02    0.00000E+00    0.23201E+01    0.47784E-08    0.61515E-05    0.43907E-07
   862    0.38545E+01    0.12842E+02    0.00000E+00    0.24068E+01    0.47683E-08    0.61336E-05    0.52212E-07
   863    0.38791E+01    0.12997E+02    0.00000E+00    0.24918E+01    0.47582E-08    0.61158E-05    0.60486E-07
